ID,plot,row,col,Stage,Trial,geno,rep,SN,SAMPCY,CY,YMCY,R0611,G0611,B0611,RE0611,NIR0611,BI0611,BAI0611,ARI0611,EVI0611,GOSAVI0611,NDRE0611,NDVI0611,OSAVI0611,REDVI0611,TDVI0611,VIN0611,CC0611,CHM0611,VOL0611,NIR0630,BI0630,BAI0630,ARI0630,EVI0630,GOSAVI0630,NDRE0630,NDVI0630,OSAVI0630,REDVI0630,TDVI0630,VIN0630,CC0630,CHM0630,VOL0630,R0714,G0714,B0714,RE0714,EVI0714,GOSAVI0714,NDRE0714,NDVI0714,OSAVI0714,REDVI0714,TDVI0714,VIN0714,CC0714,CHM0714,VOL0714,R0728,G0728,B0728,RE0728,NIR0728,BI0728,BAI0728,ARI0728,OSAVI0728,REDVI0728,TDVI0728,VIN0728,CC0728,CHM0728,VOL0728,R0806,G0806,B0806,RE0806,NIR0806,BI0806,BAI0806,ARI0806,EVI0806,GOSAVI0806,NDRE0806,NDVI0806,VIN0806,CC0806,CHM0806,VOL0806,R0827,G0827,B0827,RE0827,NIR0827,BI0827,BAI0827,ARI0827,EVI0827,GOSAVI0827,NDRE0827,NDVI0827,OSAVI0827,REDVI0827,TDVI0827,VIN0827,CC0827,CHM0827,VOL0827,R0910,G0910,B0910,RE0910,NIR0910,BI0910,BAI0910,ARI0910,EVI0910,GOSAVI0910,NDRE0910,NDVI0910,OSAVI0910,REDVI0910,TDVI0910,VIN0910,CC0910,CHM0910,VOL0910,R0924,G0924,B0924,RE0924,NIR0924,BI0924,BAI0924,ARI0924,EVI0924,GOSAVI0924,NDRE0924,NDVI0924,OSAVI0924,REDVI0924,TDVI0924,VIN0924,CC0924
235,128,28,1,OSN,NL240,2024180,2,102,#N/A,58.9875,77.1375,0.044336818,0.067225639,0.035077526,0.116595416,0.30656806,0.050990934,32.91991153,6.974889103,0.487664344,0.424825501,0.427866091,0.721690088,0.486459959,0.189972644,0.477983319,7.580229156,46.83,1.408429343,0.659521136,0.380069709,0.054455828,14.23751244,6.230204597,0.606254269,0.487906202,0.477400029,0.779851191,0.56275998,0.248597674,0.597854698,9.151413761,74.98,2.226551134,1.66950194,0.038354387,0.07720249,0.037369928,0.131946819,0.658082586,0.495014375,0.499110585,0.819691089,0.59054577,0.26691557,0.634861675,11.18802619,77.23,2.661100141,2.055067407,0.034539278,0.065898929,0.031769757,0.12118147,0.393525484,0.046767195,12.78953849,7.507175434,0.599186668,0.272344014,0.638221632,11.67070114,77.85,2.991111177,2.32865594,0.040611508,0.080926259,0.039005948,0.143379543,0.471942241,0.057019617,10.95241577,6.3023028,0.737930511,0.534114274,0.53185015,0.838863463,12.00316022,81.95,3.316579346,2.718098862,0.039119441,0.069960345,0.033128507,0.126022602,0.365423703,0.050129431,11.5765946,6.555206257,0.600897497,0.492985848,0.484201823,0.802858363,0.573742311,0.239401101,0.593298276,9.485548816,76.27,3.796729136,2.895950748,0.052328851,0.096068559,0.043374826,0.179832474,0.551420786,0.068079544,5.532381642,5.475079297,0.798654738,0.557914428,0.508086463,0.82531474,0.645232379,0.371588312,0.791367697,10.90939601,94.87,3.834524126,3.637665816,0.047462548,0.078767287,0.035152564,0.153728633,0.442107212,0.056971479,8.912273052,6.719230852,0.667227773,0.527564943,0.481164992,0.80124191,0.599179185,0.288378579,0.6763442,9.566657322,86.93
236,201,1,2,OSN,NL240,2024178,1,112,45.738,55.60463169,69.196875,0.057384561,0.087264077,0.046516917,0.141391822,0.369018413,0.066619218,20.94959394,5.468999258,0.560469306,0.437025893,0.431058121,0.707874646,0.506826182,0.22762659,0.543039895,8.190543919,59.02,1.145709145,0.676233957,0.426527037,0.064446131,11.60099908,6.107251857,0.670463412,0.49318454,0.484424931,0.790448055,0.581385296,0.276239911,0.646921437,9.976970688,78.01,1.931240726,1.50647476,0.040348044,0.089794666,0.041681218,0.149571714,0.712789357,0.501979505,0.51006356,0.838805079,0.610594223,0.287015832,0.676622136,13.50867742,76.78,2.358401713,1.810826939,0.045964842,0.094176214,0.043428712,0.163575662,0.464447917,0.065682292,8.853598254,6.878616885,0.615817357,0.300872255,0.703175273,12.11316423,82.54,2.75113164,2.270763083,0.054007802,0.11568678,0.052054325,0.197360019,0.561719365,0.079798779,6.069542695,5.11817522,0.832688811,0.530185087,0.494640578,0.830273703,12.45180543,89.81,2.952328731,2.651628582,0.052375061,0.101366985,0.04585509,0.173245778,0.408423694,0.07134605,9.954775308,4.384332217,0.641702481,0.45279927,0.398788785,0.762822694,0.565129432,0.235177916,0.622652702,8.634063841,81.38,3.530496887,2.873100657,0.067937499,0.139801725,0.059079918,0.241399101,0.569186155,0.096201423,5.917495132,3.746347419,0.802278525,0.490548601,0.409361197,0.786965321,0.620106676,0.327787054,0.775047977,9.357688513,93.99,3.573148726,3.358302987,0.072534657,0.140670572,0.06020287,0.248565286,0.566253434,0.098053994,6.632842495,3.776916209,0.785254973,0.486146874,0.389288472,0.7667549,0.607535154,0.317688149,0.765919078,8.435821363,93.5
237,202,2,2,OSN,NL240,2024181,1,66,#N/A,32.896875,36.3,0.07694611,0.090568834,0.054077751,0.137203595,0.307796596,0.075931136,28.81911663,4.828334653,0.420217807,0.371767748,0.368233445,0.582101078,0.405531732,0.170593001,0.412409866,5.546933616,39.76,1.373228496,0.546032633,0.361381056,0.072149571,15.26611797,5.313035886,0.530818677,0.4382177,0.434555206,0.6767166,0.488102704,0.220043152,0.51810189,7.007041117,59.84,2.190530462,1.310919597,0.060588353,0.09437311,0.052687655,0.147205816,0.62937956,0.470215341,0.480062766,0.745910877,0.545855172,0.264163329,0.602838166,9.698076534,70.57,2.609686608,1.841531711,0.057472963,0.090069488,0.04922492,0.151178555,0.43931045,0.068251296,9.075360191,5.739363308,0.573645787,0.288131896,0.651403657,9.739482028,82.72,2.93010581,2.423667769,0.054112872,0.093502828,0.049269438,0.157163293,0.4934123,0.068751599,14.23416038,5.713349883,0.733754642,0.516555438,0.512580549,0.791351558,10.65370371,81.48,3.13292669,2.552755081,0.072065676,0.091749779,0.054412386,0.145417748,0.322950849,0.074913737,20.39666002,4.625032348,0.463732371,0.390543935,0.364381357,0.618023017,0.43926212,0.177533101,0.45127519,5.757369524,46.89,3.533573841,1.656904919,0.058408976,0.098374079,0.052981525,0.162611669,0.422104198,0.073142931,32.0015246,4.40530003,0.613524691,0.433094222,0.42399466,0.715632363,0.516260009,0.259492529,0.584757536,7.277913122,60.3,3.700282957,2.231107299,0.07020747,0.106351936,0.05496866,0.182828065,0.426850545,0.080551738,21.36050398,4.715077003,0.594247315,0.437102419,0.382460952,0.682647218,0.50715643,0.244022481,0.582254912,6.43596432,65.24
238,203,3,2,OSN,NL240,2024171,1,78,#N/A,51.046875,54.45,0.065906679,0.090313786,0.050393069,0.141417406,0.366038006,0.071425945,17.44998921,4.918220669,0.537841726,0.432032369,0.42929563,0.679984175,0.490490577,0.224620601,0.525498573,7.572197422,59.93,1.175603052,0.704583286,0.441359906,0.05897339,9.37148207,5.954031082,0.698966708,0.523088428,0.524624704,0.806593858,0.602678535,0.304664904,0.679984263,11.30480649,86.89,2.018600763,1.754055857,0.043927771,0.089743846,0.044695654,0.148479116,0.794732974,0.545482983,0.546938457,0.839803019,0.643857762,0.353400741,0.760610425,13.49767695,92.67,2.420060391,2.242628078,0.041455449,0.082694953,0.040668089,0.14683213,0.512776921,0.058438886,5.602696691,6.172282936,0.656897455,0.365944791,0.781008269,13.73309551,95.65,2.802173063,2.680373617,0.047006025,0.094274077,0.045263923,0.163918389,0.583074556,0.066371162,5.105110027,5.681745971,0.867295484,0.580375789,0.568507141,0.853550705,14.12281193,94.88,3.049008311,2.892762083,0.045613632,0.077476358,0.039720031,0.132779533,0.380738347,0.057176495,11.47596954,5.919130092,0.614802012,0.484405547,0.475957926,0.776521034,0.564127347,0.247958814,0.599864693,10.14152727,76.18,3.537386197,2.6947837,0.0559523,0.105854626,0.050045094,0.186265888,0.583118519,0.075174142,7.189927283,4.676716488,0.834124423,0.549546654,0.510754828,0.813090957,0.643276967,0.396852631,0.809413261,11.58715208,91.81,3.568603599,3.276328833,0.060014637,0.104820744,0.049293279,0.190156685,0.583389861,0.075645001,5.124653333,5.20826158,0.821833172,0.559192442,0.507164282,0.808879623,0.642982034,0.393233176,0.811272182,11.47633917,95.36
239,204,4,2,OSN,NL240,2024167,1,111,#N/A,65.79375,81.675,0.054239828,0.084813846,0.044818561,0.137865969,0.377029071,0.064024934,18.69626796,5.563061867,0.580428452,0.454035154,0.457168728,0.736751973,0.526858663,0.239163102,0.564152111,8.297192854,66.81,1.396553055,0.933090069,0.441170889,0.058224369,8.789454062,6.001980142,0.702248434,0.525019787,0.523360686,0.814231028,0.607087924,0.303269491,0.682785706,10.7718108,86.04,2.141745658,1.84273186,0.036919902,0.081638241,0.039358692,0.13790746,0.757154907,0.536753766,0.542536878,0.85237734,0.639002211,0.322475328,0.724631688,13.66910005,89.95,2.635041601,2.370348701,0.038082688,0.078313952,0.037465256,0.142022361,0.469787256,0.054787951,6.51306426,6.416449222,0.643666016,0.327764895,0.737994921,12.90179467,95.54,2.88936748,2.760537018,0.046063995,0.095209777,0.045225925,0.166502792,0.541996856,0.066549097,5.391571014,5.411490916,0.829591789,0.558744937,0.536820992,0.84595923,12.96173739,95.26,2.979234802,2.837981692,0.042682282,0.082758826,0.038169038,0.148484308,0.419114181,0.05826641,8.555259742,5.594558138,0.674865192,0.504857305,0.473907989,0.80990574,0.600453629,0.270629873,0.661525608,10.39640113,92.31,3.501358034,3.231949312,0.058649505,0.115640628,0.051197965,0.210936203,0.595439391,0.08069814,4.301083191,4.405121427,0.849425475,0.546886177,0.476697739,0.817074995,0.652576909,0.384503188,0.828602052,10.97582475,98.06,3.621448392,3.551262479,0.059534671,0.108383884,0.047241001,0.200875723,0.53046981,0.076620981,5.348635133,4.723222456,0.762319552,0.525491826,0.450111215,0.794812549,0.622208319,0.329594087,0.760449216,9.44873367,96.74
240,205,5,2,OSN,NL240,2024173,1,79,28.04969063,53.67460443,NA,0.057662908,0.083582996,0.044730069,0.136244772,0.35393718,0.064599795,23.18088693,6.246676551,0.532241747,0.433379232,0.436886804,0.707770243,0.495915593,0.217692409,0.52007902,7.962137461,56.15,1.397063208,0.784451376,0.426993815,0.062059792,9.664618249,6.033857867,0.666952596,0.505933461,0.499560233,0.790161726,0.58461742,0.283658041,0.650375971,10.21395373,78.67,2.34735648,1.846673796,0.043605338,0.08921532,0.043435683,0.14984456,0.743861296,0.523471353,0.522548567,0.833234702,0.623923472,0.315253931,0.711784223,13.31422675,84.79,2.830253533,2.399803191,0.045233072,0.087774099,0.042145651,0.158260881,0.48808758,0.062176877,5.985212743,5.970713455,0.636159985,0.329826698,0.744775222,12.52524413,96.78,3.001162923,2.904378364,0.053224117,0.107231481,0.049601277,0.189897604,0.589081218,0.07505743,4.462322181,5.174781976,0.862506317,0.56179129,0.522878751,0.838019698,13.34933454,97.97,3.198613162,3.133788923,0.053784393,0.07492046,0.038550667,0.13341816,0.292351722,0.058431002,27.12635922,6.236383316,0.447778191,0.399946666,0.357425014,0.663304554,0.453782115,0.158933562,0.439432389,6.269179021,33,3.494919573,1.153218621,0.058185032,0.094536104,0.044457434,0.166057935,0.376907346,0.069583738,32.05474149,7.294206582,0.534614671,0.415175612,0.388276306,0.71457734,0.489114026,0.210849411,0.520352904,6.508450247,47.71,3.389354424,1.617169507,0.057697416,0.087436719,0.040507764,0.162872257,0.358127623,0.065442094,26.93240896,8.166246479,0.518004681,0.427912085,0.374059032,0.704664014,0.490292667,0.195255366,0.516593572,6.540510486,52.16
241,206,6,2,OSN,NL240,2015508,1,113,57.68296875,80.25954092,83.96382743,0.048574169,0.080678583,0.040950641,0.134864939,0.389203266,0.059589678,11.61409908,5.725798591,0.616138816,0.484027474,0.483599161,0.77479792,0.562884574,0.254338327,0.60359949,9.653015129,75.83,1.399131239,1.060930641,0.45039311,0.053778633,6.966207323,6.293426592,0.726901151,0.545531182,0.544489694,0.839071373,0.630149289,0.316798031,0.711648265,12.11687637,95.57,2.149979963,2.054689993,0.035222296,0.07814152,0.036963747,0.134747395,0.757819948,0.546833668,0.55285861,0.860441222,0.645821805,0.325021898,0.731084854,14.1330486,94.77,2.55615535,2.422590475,0.035149638,0.069758267,0.033369305,0.130165603,0.441586878,0.049094761,7.230624418,7.175354761,0.635747944,0.311421275,0.709077334,13.00761974,96.27,2.943701387,2.833880269,0.039480949,0.080614,0.037018204,0.148824109,0.511941774,0.05617375,6.197143976,6.970223664,0.792367023,0.570050446,0.557034402,0.859196347,13.96788182,92.25,3.087666076,2.848229007,0.040002477,0.075765781,0.034523159,0.137493663,0.385974246,0.05341937,10.03366262,6.264438596,0.630407783,0.497023072,0.474936969,0.810343299,0.586933322,0.248480582,0.621406561,9.897017506,82.47,3.377198564,2.785014578,0.050566649,0.102490242,0.042833794,0.194097203,0.552498034,0.070695439,5.045714397,5.163608409,0.809840237,0.549028343,0.482316729,0.830734028,0.651563966,0.358400831,0.80070453,11.49264291,97.38,3.541656151,3.448994486,0.051655986,0.093154314,0.038597552,0.178864567,0.466679392,0.065693647,7.26691614,5.707172844,0.691849761,0.515341234,0.446432308,0.796837966,0.604925317,0.287814825,0.69952823,9.532022311,91.92
242,207,7,2,OSN,NL240,2024184,1,107,41.02580625,48.37526286,64.50035047,0.06321201,0.087504991,0.048654231,0.138090107,0.362711041,0.068853457,18.03623014,5.394570204,0.538478686,0.438535222,0.444781182,0.696802759,0.49686729,0.224620934,0.526778542,7.495995595,61.75,1.711039423,1.056651829,0.432637813,0.061426358,10.03883703,5.850035136,0.678762972,0.512846565,0.52259186,0.791892995,0.587144718,0.296511258,0.657582097,10.05104182,80.61,2.407716763,1.940846477,0.048080071,0.093366484,0.049674322,0.147095702,0.763491293,0.523565388,0.535322624,0.820790145,0.621566792,0.329599583,0.720060253,11.60946329,89.2,2.769077334,2.470100263,0.045331637,0.080861586,0.042319497,0.13891911,0.410550216,0.059024449,11.30486769,6.340471107,0.58236946,0.271631106,0.635505447,9.979387626,75.15,3.10339855,2.332335422,0.051284814,0.093155628,0.049167463,0.153891462,0.450278449,0.067814038,10.40135204,6.185234848,0.703249644,0.502249223,0.502975118,0.801007805,10.17726446,76.22,3.158670179,2.407389251,0.049024185,0.077064267,0.042342742,0.126130164,0.314643216,0.058557618,24.72215659,5.940023766,0.508486192,0.417801957,0.417255478,0.712980967,0.490480075,0.188513052,0.485774821,7.341021787,47.6,3.499689203,1.665882592,0.065128055,0.108276278,0.058129172,0.176700495,0.473743214,0.080705116,14.93689622,4.41923519,0.689843842,0.471294343,0.443803687,0.73360148,0.55542853,0.297042719,0.654827427,8.010354837,72.83,3.659887291,2.665392443,0.063526241,0.098449588,0.052299404,0.166377409,0.431091385,0.074503206,12.29001544,4.839168554,0.635541363,0.46868291,0.432304506,0.724558025,0.542307073,0.264713976,0.616838398,7.654016405,72.25
243,208,8,2,OSN,NL240,2024176,1,90,38.69353125,45.375,50.41666667,0.060310762,0.080309644,0.045010719,0.127382095,0.301635204,0.063953463,29.77109755,5.231972684,0.450171961,0.393069915,0.392902798,0.647890945,0.444793155,0.174253109,0.439692198,5.955160775,44.3,1.266571861,0.561135009,0.383506466,0.063117213,13.89263558,5.447273487,0.590296052,0.473295184,0.472842721,0.739646011,0.537327067,0.248180102,0.57803926,8.03551017,69.83,2.028596158,1.416493881,0.044587695,0.08269729,0.04272264,0.135655647,0.677998594,0.5023663,0.517779989,0.810343688,0.591026958,0.284992392,0.650541755,10.98297691,76.64,2.485911983,1.905168263,0.041914013,0.0769209,0.039100619,0.136501343,0.442644716,0.055537086,8.228252533,6.639216044,0.616473658,0.306143373,0.692044623,11.8615625,85.24,2.69941102,2.300901282,0.04838057,0.093710959,0.046301823,0.163090411,0.520026986,0.066641316,7.475350578,5.571331608,0.792614882,0.543990285,0.525700397,0.827964314,11.87929685,88.41,2.991725555,2.645096851,0.049320218,0.083154215,0.042529653,0.141751916,0.371892071,0.061362221,11.96093718,5.439014959,0.595577821,0.464249472,0.44314371,0.75836866,0.548559297,0.230140156,0.578936256,8.881707232,72.98,3.539748867,2.583399051,0.068906833,0.119553527,0.057346689,0.208677872,0.54996591,0.086771172,5.959707226,4.141153597,0.774425047,0.511774553,0.446600306,0.767743521,0.606969831,0.341288039,0.757337219,9.407371102,93.63,3.617967555,3.38746393,0.062203077,0.108063178,0.050250231,0.193746874,0.510447195,0.077917988,5.42429911,4.806119305,0.741478913,0.516980085,0.453498784,0.783325482,0.609589029,0.316700321,0.735630019,9.547742801,98.97
244,209,9,2,OSN,NL240,2024185,1,116,40.792125,61.60829741,83.78728448,0.059163657,0.089499792,0.046487484,0.146402786,0.372383408,0.068165556,19.79635304,5.646102987,0.5587956,0.437938837,0.429678391,0.710559848,0.507435865,0.225980622,0.543849425,7.830134485,59.6,1.404308928,0.837005322,0.432696829,0.062132293,9.705102143,5.954579422,0.673881802,0.5095396,0.504827171,0.794886782,0.588887965,0.289129774,0.657931506,10.45629147,79.65,2.166376305,1.725418291,0.043369382,0.08747846,0.042725138,0.145362804,0.727660808,0.521015704,0.531488752,0.836139331,0.619077275,0.30841646,0.69704141,13.83344724,79.78,2.549340191,2.033803547,0.051624146,0.097597699,0.047739146,0.169976997,0.48794579,0.06982713,6.798403369,5.415887333,0.616861753,0.317968793,0.725485519,11.55299078,90.52,3.047091633,2.758194867,0.057581516,0.116501836,0.056632978,0.198485397,0.580192018,0.082078582,5.203517595,4.933287004,0.856814335,0.539521978,0.50035196,0.823608201,12.38838372,93.9,3.190535205,2.995799038,0.048692241,0.092225719,0.044828295,0.156483105,0.392015652,0.065983148,11.22182734,4.902935513,0.633943316,0.459351897,0.424402305,0.770132307,0.563266364,0.235532547,0.607818481,9.302221453,78.38,3.806054112,2.983348092,0.090452205,0.153985372,0.076634258,0.255683455,0.594273754,0.112930295,4.835847483,2.998122004,0.798008029,0.479457963,0.397725317,0.730648683,0.587876337,0.338590299,0.760457381,7.780998502,95.77,3.795605856,3.634897159,0.080139174,0.137729212,0.066928093,0.233500543,0.552044967,0.100438864,4.888765942,3.426616137,0.769368691,0.485145925,0.405225148,0.743271514,0.590707291,0.318544423,0.742920553,8.198246033,97.63
245,210,10,2,OSN,NL240,2024168,1,96,#N/A,76.003125,90.75,0.056284561,0.090819805,0.04766247,0.146894188,0.410631292,0.067922142,11.09104048,4.751786129,0.632564151,0.47535472,0.467983003,0.750746104,0.555023246,0.263737104,0.614155683,8.458479423,77.68,1.273554736,0.989254023,0.4848781,0.063612929,6.08731147,5.019937148,0.763523382,0.538543237,0.528521757,0.823118178,0.630040032,0.33482927,0.737439248,10.75395532,96.58,2.092787006,2.021235427,0.043327321,0.093379994,0.046519834,0.15343543,0.819121222,0.546401578,0.542812937,0.845684951,0.652466941,0.358550534,0.776392171,12.68889968,96.94,2.466748633,2.39114516,0.043668099,0.086472101,0.043353993,0.152112077,0.51213315,0.061328332,5.387108536,5.566187417,0.651964232,0.360021073,0.776323373,12.29444372,97.5,2.863333272,2.79183028,0.05146375,0.101120511,0.050573824,0.173125309,0.571600121,0.071848852,4.646809962,5.131044843,0.857958693,0.564735524,0.542448458,0.839532807,12.30852598,97.34,3.067867028,2.986199272,0.048937532,0.088918737,0.04409754,0.154460275,0.439111367,0.064039004,7.384636998,5.07289975,0.694186409,0.507500081,0.478977265,0.797585705,0.599368415,0.284651092,0.676166182,9.435747825,95.58,3.595535162,3.436778908,0.076256927,0.129944756,0.063324605,0.22918507,0.647058574,0.09466937,3.478201741,3.952594993,0.868999837,0.551318113,0.48210054,0.791265961,0.643015344,0.417873504,0.846170805,9.425949711,98.96,3.697374258,3.658967654,0.071978369,0.117221852,0.057399183,0.206750277,0.567249078,0.086426169,4.440258023,4.315453978,0.787766675,0.532835722,0.469186232,0.776715024,0.617662398,0.360498801,0.778655831,8.860644515,98.12
246,211,11,2,OSN,NL240,2024180,1,80,#N/A,51.046875,58.9875,0.059006101,0.077667202,0.041630293,0.131064675,0.324230342,0.061686756,20.08864336,6.411338665,0.483268614,0.429423951,0.419606851,0.689863051,0.479315728,0.193165667,0.481501942,7.182992742,46.51,1.301859188,0.605474118,0.388376448,0.059077988,11.05947423,6.335149856,0.603278409,0.491611096,0.476431499,0.769287293,0.559323644,0.250109532,0.599260725,8.614257015,80.42,2.197969611,1.767632007,0.042680751,0.078954999,0.038715079,0.135710478,0.659771863,0.506390646,0.506877851,0.815448752,0.594465491,0.272252784,0.643346051,11.03562513,78.36,2.455032212,1.923735791,0.039695168,0.069817133,0.034125857,0.12790405,0.413366299,0.050492163,8.765987725,7.132482767,0.60666951,0.285462249,0.660645028,11.36681846,87.89,2.946303261,2.589375889,0.045882852,0.08439728,0.040525386,0.152028546,0.507950297,0.060343859,6.525391881,6.186311018,0.770056438,0.557594374,0.543795083,0.834906331,12.2098523,88.46,3.337157846,2.952212492,0.047950828,0.075733574,0.038314814,0.135103383,0.383733684,0.056494202,10.43474266,6.210695138,0.604886568,0.494126654,0.476681989,0.775492017,0.563955454,0.248630301,0.600660415,8.833097678,80.63,3.637671911,2.932966029,0.076096012,0.113754071,0.056654513,0.203186672,0.561888486,0.08586668,5.379332542,4.492630752,0.752264628,0.529502871,0.466780627,0.754142263,0.599346644,0.358701815,0.756063015,8.548890039,95.04,3.993734259,3.795803384,0.074028247,0.093084675,0.048991748,0.167661129,0.428098863,0.074713628,9.542970556,5.665667,0.585259499,0.485729398,0.433972012,0.701568958,0.52834793,0.260437734,0.602073797,7.307565533,81.51
247,212,12,2,OSN,NL240,2015306,1,107,57.16909688,66.98113319,74.42348131,0.05133874,0.074757646,0.039057574,0.125091279,0.354058136,0.05749662,18.09577538,6.468356761,0.546314083,0.460836217,0.46965755,0.738461027,0.521197314,0.228966857,0.540600854,9.193821984,59.13,1.361023367,0.804821489,0.414878175,0.050842476,11.34416931,7.106336182,0.666468411,0.527593689,0.543219005,0.819909548,0.599857174,0.292742557,0.655881094,11.6307355,80.24,2.248969964,1.804657213,0.040537747,0.079557257,0.038692324,0.135289413,0.732598398,0.540091948,0.554480392,0.84440037,0.628937085,0.322628998,0.712222275,14.82698454,85.66,2.570375028,2.201854172,0.036931211,0.071907806,0.034497321,0.132906468,0.47498734,0.050887658,6.653883858,7.617979466,0.648676902,0.342080872,0.745940954,14.94078942,93.3,2.982667108,2.782931205,0.041594549,0.088007443,0.040242958,0.16234952,0.594933496,0.060973792,4.519312673,6.425575251,0.885249317,0.597881764,0.5782789,0.871609253,16.95535579,96.38,3.147216138,3.033351589,0.04688323,0.077841142,0.038742208,0.138756155,0.413283727,0.057567325,8.730746858,6.430581702,0.651494576,0.511304307,0.493119896,0.791643231,0.586935547,0.274527571,0.645594099,11.62299933,88.22,3.730833436,3.29131338,0.064289418,0.113231243,0.050207731,0.210895176,0.631922844,0.081177872,4.245176,5.095220347,0.854712665,0.567488093,0.500105509,0.809363229,0.653784056,0.421027669,0.848740062,12.60973701,96.54,3.781040171,3.650372981,0.064944926,0.104159684,0.046842987,0.193694384,0.542945994,0.076556495,5.680332755,5.503778873,0.753105815,0.540506188,0.476357404,0.784933075,0.617517615,0.34925161,0.763038757,11.41208104,94.6
248,214,14,2,OSN,NL240,2024172,1,105,41.33095313,62.12053571,54.66607143,0.064527366,0.080508545,0.04571421,0.129515031,0.303147819,0.065653041,26.27455084,6.229323842,0.440389047,0.398044267,0.39899693,0.649533438,0.441551187,0.173632788,0.434562033,6.606876107,41.68,1.314805013,0.548047,0.388464852,0.064128276,12.35737989,5.647554863,0.599299687,0.477121863,0.478574342,0.747840722,0.543455238,0.251381089,0.585195921,8.520915538,71.2,2.242815825,1.596805358,0.041921165,0.077294884,0.039999211,0.128611562,0.649207052,0.49842835,0.523692634,0.814982173,0.582601906,0.269682407,0.623387266,11.78576568,69.6,2.576210651,1.793123168,0.046112408,0.081331157,0.041520774,0.14421051,0.428714718,0.059272871,10.11677372,6.639199333,0.593612306,0.284504208,0.659618712,10.67555052,78.83,2.958420448,2.332233894,0.049955457,0.095255672,0.046294358,0.168199683,0.511994039,0.06779071,9.103921206,6.349019652,0.768242938,0.532777057,0.513633956,0.822700179,11.90299316,81.43,3.150668368,2.565726467,0.059595725,0.088465702,0.046853615,0.14939583,0.3484727,0.067851459,15.5675694,5.315589204,0.530914783,0.427869924,0.392794389,0.701975016,0.500475058,0.19907687,0.519218858,7.29952011,58.69,3.468100032,2.035274412,0.094690955,0.131633469,0.065760852,0.229539367,0.536512341,0.10180187,8.042026945,4.364278621,0.67404725,0.479601254,0.403100437,0.698027372,0.545475129,0.306972975,0.679009766,7.197846857,81.07,3.678698461,2.98233142,0.099640068,0.12454484,0.065475829,0.211845319,0.459681334,0.100200715,8.649064949,4.501558204,0.575066554,0.44877267,0.376324237,0.655836285,0.500156775,0.247836015,0.590296144,6.311464159,83
249,215,15,2,OSN,NL240,2024178,2,64,34.1946,60.33457031,68.20429688,0.064435932,0.089894724,0.048909123,0.142727262,0.352357705,0.070597548,27.56800475,5.642487889,0.51297994,0.409598998,0.406088529,0.664749165,0.467991999,0.209630444,0.49832895,7.224688861,53.26,1.068224231,0.568894251,0.418648586,0.06435274,12.35021521,5.397995341,0.656162458,0.485690588,0.477922544,0.7752744,0.570948825,0.271380581,0.633353026,9.048350966,72.4,1.999703047,1.447882516,0.040494716,0.089254009,0.041692695,0.146214696,0.696089642,0.492291257,0.506905015,0.832901072,0.600391039,0.280194846,0.659674261,12.44137707,74.56,2.350761497,1.752822764,0.047292049,0.095947127,0.044978461,0.166632728,0.466111144,0.067158508,9.506370234,7.021652557,0.612474674,0.299478416,0.702730968,11.33956869,84.95,2.759645568,2.344306535,0.057599601,0.120843895,0.054720981,0.207582309,0.580720121,0.083736043,5.666605854,4.867484316,0.84878231,0.531983853,0.486278939,0.826160213,12.08144594,92.07,2.871425629,2.643640272,0.054504721,0.096707185,0.046434021,0.163107897,0.373435579,0.06996372,14.72244331,4.8897997,0.584681839,0.432159532,0.388026245,0.735983468,0.531409095,0.210327682,0.565385524,7.699878519,67.95,3.306216838,2.246497295,0.072300703,0.134957978,0.062585233,0.225966883,0.516355883,0.095917643,9.046355178,3.923882519,0.730448345,0.460316229,0.389908667,0.742858187,0.574693924,0.290389,0.698779125,7.992274305,81.6,3.531089453,2.881442352,0.083536668,0.131840378,0.063142971,0.220232884,0.485308117,0.097945461,8.821989485,4.039168335,0.65658868,0.44876591,0.376534363,0.701476084,0.539672628,0.265075234,0.64752479,7.098222704,81.97
